cell_id,i_n,i_log_eta,i_log_sy,i_W,i_H,n_lo,n_hi,log_eta_lo,log_eta_hi,log_sy_lo,log_sy_hi,W_lo,W_hi,H_lo,H_hi,current_n,target_n,priority_mult,deficit,est_particles,est_cost,machine_id
1033,3,1,5,0,2,0.7200000006,0.8600000007999999,0.8768413581223679,2.0835766375058262,4.024696625037647,5.991464548107982,2.0,3.6666666670000003,5.333333334000001,7.000000001,71,110,2,39,368819.5508778795,14383962.4842373,0
1034,4,1,5,0,2,0.8600000007999999,1.000000001,0.8768413581223679,2.0835766375058262,4.024696625037647,5.991464548107982,2.0,3.6666666670000003,5.333333334000001,7.000000001,78,110,2,32,368819.5508778795,11802225.628092144,0
1051,1,0,0,1,2,0.44000000019999996,0.5800000004,-0.3298939212610904,0.8768413581223679,-5.809142990314028,-3.842375067243693,3.6666666670000003,5.333333334000001,5.333333334000001,7.000000001,0,165,3,165,553229.3263444807,91282838.84683932,0
1052,2,0,0,1,2,0.5800000004,0.7200000006,-0.3298939212610904,0.8768413581223679,-5.809142990314028,-3.842375067243693,3.6666666670000003,5.333333334000001,5.333333334000001,7.000000001,0,165,3,165,553229.3263444807,91282838.84683932,0
1054,4,0,0,1,2,0.8600000007999999,1.000000001,-0.3298939212610904,0.8768413581223679,-5.809142990314028,-3.842375067243693,3.6666666670000003,5.333333334000001,5.333333334000001,7.000000001,0,165,3,165,553229.3263444807,91282838.84683932,0
1058,3,1,0,1,2,0.7200000006,0.8600000007999999,0.8768413581223679,2.0835766375058262,-5.809142990314028,-3.842375067243693,3.6666666670000003,5.333333334000001,5.333333334000001,7.000000001,79,165,3,86,553229.3263444807,47577722.06562534,0
1062,2,2,0,1,2,0.5800000004,0.7200000006,2.0835766375058262,3.2903119168892845,-5.809142990314028,-3.842375067243693,3.6666666670000003,5.333333334000001,5.333333334000001,7.000000001,84,110,2,26,553229.3263444807,14383962.4849565,0
1066,1,3,0,1,2,0.44000000019999996,0.5800000004,3.2903119168892845,4.497047196272742,-5.809142990314028,-3.842375067243693,3.6666666670000003,5.333333334000001,5.333333334000001,7.000000001,77,110,2,33,553229.3263444807,18256567.769367866,0
1067,2,3,0,1,2,0.5800000004,0.7200000006,3.2903119168892845,4.497047196272742,-5.809142990314028,-3.842375067243693,3.6666666670000003,5.333333334000001,5.333333334000001,7.000000001,78,110,2,32,553229.3263444807,17703338.443023384,0
1068,3,3,0,1,2,0.7200000006,0.8600000007999999,3.2903119168892845,4.497047196272742,-5.809142990314028,-3.842375067243693,3.6666666670000003,5.333333334000001,5.333333334000001,7.000000001,57,110,2,53,553229.3263444807,29321154.29625748,0
1069,4,3,0,1,2,0.8600000007999999,1.000000001,3.2903119168892845,4.497047196272742,-5.809142990314028,-3.842375067243693,3.6666666670000003,5.333333334000001,5.333333334000001,7.000000001,60,110,2,50,553229.3263444807,27661466.317224037,0
1070,0,4,0,1,2,0.3,0.44000000019999996,4.497047196272742,5.703782475656201,-5.809142990314028,-3.842375067243693,3.6666666670000003,5.333333334000001,5.333333334000001,7.000000001,90,110,2,20,553229.3263444807,11064586.526889615,0
1072,2,4,0,1,2,0.5800000004,0.7200000006,4.497047196272742,5.703782475656201,-5.809142990314028,-3.842375067243693,3.6666666670000003,5.333333334000001,5.333333334000001,7.000000001,108,110,2,2,553229.3263444807,1106458.6526889615,0
1073,3,4,0,1,2,0.7200000006,0.8600000007999999,4.497047196272742,5.703782475656201,-5.809142990314028,-3.842375067243693,3.6666666670000003,5.333333334000001,5.333333334000001,7.000000001,108,110,2,2,553229.3263444807,1106458.6526889615,0
1076,1,0,1,1,2,0.44000000019999996,0.5800000004,-0.3298939212610904,0.8768413581223679,-3.842375067243693,-1.8756071441733577,3.6666666670000003,5.333333334000001,5.333333334000001,7.000000001,13,165,3,152,553229.3263444807,84090857.60436107,0
1077,2,0,1,1,2,0.5800000004,0.7200000006,-0.3298939212610904,0.8768413581223679,-3.842375067243693,-1.8756071441733577,3.6666666670000003,5.333333334000001,5.333333334000001,7.000000001,6,165,3,159,553229.3263444807,87963462.88877244,0
1078,3,0,1,1,2,0.7200000006,0.8600000007999999,-0.3298939212610904,0.8768413581223679,-3.842375067243693,-1.8756071441733577,3.6666666670000003,5.333333334000001,5.333333334000001,7.000000001,0,165,3,165,553229.3263444807,91282838.84683932,0
1080,0,1,1,1,2,0.3,0.44000000019999996,0.8768413581223679,2.0835766375058262,-3.842375067243693,-1.8756071441733577,3.6666666670000003,5.333333334000001,5.333333334000001,7.000000001,77,165,3,88,553229.3263444807,48684180.718314305,0
1081,1,1,1,1,2,0.44000000019999996,0.5800000004,0.8768413581223679,2.0835766375058262,-3.842375067243693,-1.8756071441733577,3.6666666670000003,5.333333334000001,5.333333334000001,7.000000001,78,165,3,87,553229.3263444807,48130951.39196982,0
1082,2,1,1,1,2,0.5800000004,0.7200000006,0.8768413581223679,2.0835766375058262,-3.842375067243693,-1.8756071441733577,3.6666666670000003,5.333333334000001,5.333333334000001,7.000000001,62,165,3,103,553229.3263444807,56982620.613481514,0
1083,3,1,1,1,2,0.7200000006,0.8600000007999999,0.8768413581223679,2.0835766375058262,-3.842375067243693,-1.8756071441733577,3.6666666670000003,5.333333334000001,5.333333334000001,7.000000001,58,165,3,107,553229.3263444807,59195537.91885944,0
1084,4,1,1,1,2,0.8600000007999999,1.000000001,0.8768413581223679,2.0835766375058262,-3.842375067243693,-1.8756071441733577,3.6666666670000003,5.333333334000001,5.333333334000001,7.000000001,46,165,3,119,553229.3263444807,65834289.834993206,0
1086,1,2,1,1,2,0.44000000019999996,0.5800000004,2.0835766375058262,3.2903119168892845,-3.842375067243693,-1.8756071441733577,3.6666666670000003,5.333333334000001,5.333333334000001,7.000000001,109,110,2,1,553229.3263444807,553229.3263444807,0
1090,0,3,1,1,2,0.3,0.44000000019999996,3.2903119168892845,4.497047196272742,-3.842375067243693,-1.8756071441733577,3.6666666670000003,5.333333334000001,5.333333334000001,7.000000001,71,110,2,39,553229.3263444807,21575943.727434747,0
1092,2,3,1,1,2,0.5800000004,0.7200000006,3.2903119168892845,4.497047196272742,-3.842375067243693,-1.8756071441733577,3.6666666670000003,5.333333334000001,5.333333334000001,7.000000001,88,110,2,22,553229.3263444807,12171045.179578576,0
1093,3,3,1,1,2,0.7200000006,0.8600000007999999,3.2903119168892845,4.497047196272742,-3.842375067243693,-1.8756071441733577,3.6666666670000003,5.333333334000001,5.333333334000001,7.000000001,58,110,2,52,553229.3263444807,28767924.969913,0
1094,4,3,1,1,2,0.8600000007999999,1.000000001,3.2903119168892845,4.497047196272742,-3.842375067243693,-1.8756071441733577,3.6666666670000003,5.333333334000001,5.333333334000001,7.000000001,64,110,2,46,553229.3263444807,25448549.011846114,0
1095,0,4,1,1,2,0.3,0.44000000019999996,4.497047196272742,5.703782475656201,-3.842375067243693,-1.8756071441733577,3.6666666670000003,5.333333334000001,5.333333334000001,7.000000001,93,110,2,17,553229.3263444807,9404898.547856173,0
1096,1,4,1,1,2,0.44000000019999996,0.5800000004,4.497047196272742,5.703782475656201,-3.842375067243693,-1.8756071441733577,3.6666666670000003,5.333333334000001,5.333333334000001,7.000000001,99,110,2,11,553229.3263444807,6085522.589789288,0
1097,2,4,1,1,2,0.5800000004,0.7200000006,4.497047196272742,5.703782475656201,-3.842375067243693,-1.8756071441733577,3.6666666670000003,5.333333334000001,5.333333334000001,7.000000001,83,110,2,27,553229.3263444807,14937191.81130098,0
1099,4,4,1,1,2,0.8600000007999999,1.000000001,4.497047196272742,5.703782475656201,-3.842375067243693,-1.8756071441733577,3.6666666670000003,5.333333334000001,5.333333334000001,7.000000001,102,110,2,8,553229.3263444807,4425834.610755846,0
1102,2,0,2,1,2,0.5800000004,0.7200000006,-0.3298939212610904,0.8768413581223679,-1.8756071441733577,0.09116077889697749,3.6666666670000003,5.333333334000001,5.333333334000001,7.000000001,15,165,3,150,553229.3263444807,82984398.9516721,0
1103,3,0,2,1,2,0.7200000006,0.8600000007999999,-0.3298939212610904,0.8768413581223679,-1.8756071441733577,0.09116077889697749,3.6666666670000003,5.333333334000001,5.333333334000001,7.000000001,0,165,3,165,553229.3263444807,91282838.84683932,0
1106,1,1,2,1,2,0.44000000019999996,0.5800000004,0.8768413581223679,2.0835766375058262,-1.8756071441733577,0.09116077889697749,3.6666666670000003,5.333333334000001,5.333333334000001,7.000000001,63,165,3,102,553229.3263444807,56429391.28713703,0
1107,2,1,2,1,2,0.5800000004,0.7200000006,0.8768413581223679,2.0835766375058262,-1.8756071441733577,0.09116077889697749,3.6666666670000003,5.333333334000001,5.333333334000001,7.000000001,39,165,3,126,553229.3263444807,69706895.11940457,0
1108,3,1,2,1,2,0.7200000006,0.8600000007999999,0.8768413581223679,2.0835766375058262,-1.8756071441733577,0.09116077889697749,3.6666666670000003,5.333333334000001,5.333333334000001,7.000000001,28,165,3,137,553229.3263444807,75792417.70919386,0
1109,4,1,2,1,2,0.8600000007999999,1.000000001,0.8768413581223679,2.0835766375058262,-1.8756071441733577,0.09116077889697749,3.6666666670000003,5.333333334000001,5.333333334000001,7.000000001,55,165,3,110,553229.3263444807,60855225.89789288,0
1111,1,2,2,1,2,0.44000000019999996,0.5800000004,2.0835766375058262,3.2903119168892845,-1.8756071441733577,0.09116077889697749,3.6666666670000003,5.333333334000001,5.333333334000001,7.000000001,77,110,2,33,553229.3263444807,18256567.769367866,0
1113,3,2,2,1,2,0.7200000006,0.8600000007999999,2.0835766375058262,3.2903119168892845,-1.8756071441733577,0.09116077889697749,3.6666666670000003,5.333333334000001,5.333333334000001,7.000000001,45,110,2,65,553229.3263444807,35959906.21239125,0
1114,4,2,2,1,2,0.8600000007999999,1.000000001,2.0835766375058262,3.2903119168892845,-1.8756071441733577,0.09116077889697749,3.6666666670000003,5.333333334000001,5.333333334000001,7.000000001,78,110,2,32,553229.3263444807,17703338.443023384,0
1116,1,3,2,1,2,0.44000000019999996,0.5800000004,3.2903119168892845,4.497047196272742,-1.8756071441733577,0.09116077889697749,3.6666666670000003,5.333333334000001,5.333333334000001,7.000000001,81,110,2,29,553229.3263444807,16043650.463989941,0
1117,2,3,2,1,2,0.5800000004,0.7200000006,3.2903119168892845,4.497047196272742,-1.8756071441733577,0.09116077889697749,3.6666666670000003,5.333333334000001,5.333333334000001,7.000000001,84,110,2,26,553229.3263444807,14383962.4849565,0
1118,3,3,2,1,2,0.7200000006,0.8600000007999999,3.2903119168892845,4.497047196272742,-1.8756071441733577,0.09116077889697749,3.6666666670000003,5.333333334000001,5.333333334000001,7.000000001,56,110,2,54,553229.3263444807,29874383.62260196,0
1119,4,3,2,1,2,0.8600000007999999,1.000000001,3.2903119168892845,4.497047196272742,-1.8756071441733577,0.09116077889697749,3.6666666670000003,5.333333334000001,5.333333334000001,7.000000001,78,110,2,32,553229.3263444807,17703338.443023384,0
1120,0,4,2,1,2,0.3,0.44000000019999996,4.497047196272742,5.703782475656201,-1.8756071441733577,0.09116077889697749,3.6666666670000003,5.333333334000001,5.333333334000001,7.000000001,92,110,2,18,553229.3263444807,9958127.874200653,0
1121,1,4,2,1,2,0.44000000019999996,0.5800000004,4.497047196272742,5.703782475656201,-1.8756071441733577,0.09116077889697749,3.6666666670000003,5.333333334000001,5.333333334000001,7.000000001,99,110,2,11,553229.3263444807,6085522.589789288,0
1124,4,4,2,1,2,0.8600000007999999,1.000000001,4.497047196272742,5.703782475656201,-1.8756071441733577,0.09116077889697749,3.6666666670000003,5.333333334000001,5.333333334000001,7.000000001,97,110,2,13,553229.3263444807,7191981.24247825,0
1126,1,0,3,1,2,0.44000000019999996,0.5800000004,-0.3298939212610904,0.8768413581223679,0.09116077889697749,2.0579287019673123,3.6666666670000003,5.333333334000001,5.333333334000001,7.000000001,43,110,2,67,553229.3263444807,37066364.86508021,0
1129,4,0,3,1,2,0.8600000007999999,1.000000001,-0.3298939212610904,0.8768413581223679,0.09116077889697749,2.0579287019673123,3.6666666670000003,5.333333334000001,5.333333334000001,7.000000001,0,110,2,110,553229.3263444807,60855225.89789288,0
1130,0,1,3,1,2,0.3,0.44000000019999996,0.8768413581223679,2.0835766375058262,0.09116077889697749,2.0579287019673123,3.6666666670000003,5.333333334000001,5.333333334000001,7.000000001,56,110,2,54,553229.3263444807,29874383.62260196,0
1132,2,1,3,1,2,0.5800000004,0.7200000006,0.8768413581223679,2.0835766375058262,0.09116077889697749,2.0579287019673123,3.6666666670000003,5.333333334000001,5.333333334000001,7.000000001,37,110,2,73,553229.3263444807,40385740.823147096,0
1134,4,1,3,1,2,0.8600000007999999,1.000000001,0.8768413581223679,2.0835766375058262,0.09116077889697749,2.0579287019673123,3.6666666670000003,5.333333334000001,5.333333334000001,7.000000001,36,110,2,74,553229.3263444807,40938970.14949158,0
1150,0,0,4,1,2,0.3,0.44000000019999996,-0.3298939212610904,0.8768413581223679,2.0579287019673123,4.024696625037647,3.6666666670000003,5.333333334000001,5.333333334000001,7.000000001,45,110,2,65,553229.3263444807,35959906.21239125,0
1152,2,0,4,1,2,0.5800000004,0.7200000006,-0.3298939212610904,0.8768413581223679,2.0579287019673123,4.024696625037647,3.6666666670000003,5.333333334000001,5.333333334000001,7.000000001,28,110,2,82,553229.3263444807,45364804.760247424,0
1153,3,0,4,1,2,0.7200000006,0.8600000007999999,-0.3298939212610904,0.8768413581223679,2.0579287019673123,4.024696625037647,3.6666666670000003,5.333333334000001,5.333333334000001,7.000000001,18,110,2,92,553229.3263444807,50897098.02369223,0
1154,4,0,4,1,2,0.8600000007999999,1.000000001,-0.3298939212610904,0.8768413581223679,2.0579287019673123,4.024696625037647,3.6666666670000003,5.333333334000001,5.333333334000001,7.000000001,5,110,2,105,553229.3263444807,58089079.26617048,0
1157,2,1,4,1,2,0.5800000004,0.7200000006,0.8768413581223679,2.0835766375058262,2.0579287019673123,4.024696625037647,3.6666666670000003,5.333333334000001,5.333333334000001,7.000000001,65,110,2,45,553229.3263444807,24895319.685501635,0
1159,4,1,4,1,2,0.8600000007999999,1.000000001,0.8768413581223679,2.0835766375058262,2.0579287019673123,4.024696625037647,3.6666666670000003,5.333333334000001,5.333333334000001,7.000000001,71,110,2,39,553229.3263444807,21575943.727434747,0
1175,0,0,5,1,2,0.3,0.44000000019999996,-0.3298939212610904,0.8768413581223679,4.024696625037647,5.991464548107982,3.6666666670000003,5.333333334000001,5.333333334000001,7.000000001,13,110,2,97,553229.3263444807,53663244.65541463,0
1178,3,0,5,1,2,0.7200000006,0.8600000007999999,-0.3298939212610904,0.8768413581223679,4.024696625037647,5.991464548107982,3.6666666670000003,5.333333334000001,5.333333334000001,7.000000001,24,110,2,86,553229.3263444807,47577722.06562534,0
1179,4,0,5,1,2,0.8600000007999999,1.000000001,-0.3298939212610904,0.8768413581223679,4.024696625037647,5.991464548107982,3.6666666670000003,5.333333334000001,5.333333334000001,7.000000001,6,110,2,104,553229.3263444807,57535849.939826,0
1182,2,1,5,1,2,0.5800000004,0.7200000006,0.8768413581223679,2.0835766375058262,4.024696625037647,5.991464548107982,3.6666666670000003,5.333333334000001,5.333333334000001,7.000000001,103,110,2,7,553229.3263444807,3872605.284411365,0
1183,3,1,5,1,2,0.7200000006,0.8600000007999999,0.8768413581223679,2.0835766375058262,4.024696625037647,5.991464548107982,3.6666666670000003,5.333333334000001,5.333333334000001,7.000000001,87,110,2,23,553229.3263444807,12724274.505923057,0
1184,4,1,5,1,2,0.8600000007999999,1.000000001,0.8768413581223679,2.0835766375058262,4.024696625037647,5.991464548107982,3.6666666670000003,5.333333334000001,5.333333334000001,7.000000001,78,110,2,32,553229.3263444807,17703338.443023384,0
1202,2,0,0,2,2,0.5800000004,0.7200000006,-0.3298939212610904,0.8768413581223679,-5.809142990314028,-3.842375067243693,5.333333334000001,7.000000001,5.333333334000001,7.000000001,0,165,3,165,737639.101811082,121710451.79882853,0
1203,3,0,0,2,2,0.7200000006,0.8600000007999999,-0.3298939212610904,0.8768413581223679,-5.809142990314028,-3.842375067243693,5.333333334000001,7.000000001,5.333333334000001,7.000000001,0,165,3,165,737639.101811082,121710451.79882853,0
1204,4,0,0,2,2,0.8600000007999999,1.000000001,-0.3298939212610904,0.8768413581223679,-5.809142990314028,-3.842375067243693,5.333333334000001,7.000000001,5.333333334000001,7.000000001,0,165,3,165,737639.101811082,121710451.79882853,0
1205,0,1,0,2,2,0.3,0.44000000019999996,0.8768413581223679,2.0835766375058262,-5.809142990314028,-3.842375067243693,5.333333334000001,7.000000001,5.333333334000001,7.000000001,73,165,3,92,737639.101811082,67862797.36661954,0
1208,3,1,0,2,2,0.7200000006,0.8600000007999999,0.8768413581223679,2.0835766375058262,-5.809142990314028,-3.842375067243693,5.333333334000001,7.000000001,5.333333334000001,7.000000001,58,165,3,107,737639.101811082,78927383.89378577,0
1209,4,1,0,2,2,0.8600000007999999,1.000000001,0.8768413581223679,2.0835766375058262,-5.809142990314028,-3.842375067243693,5.333333334000001,7.000000001,5.333333334000001,7.000000001,27,165,3,138,737639.101811082,101794196.04992932,0
1213,3,2,0,2,2,0.7200000006,0.8600000007999999,2.0835766375058262,3.2903119168892845,-5.809142990314028,-3.842375067243693,5.333333334000001,7.000000001,5.333333334000001,7.000000001,70,110,2,40,737639.101811082,29505564.07244328,0
1215,0,3,0,2,2,0.3,0.44000000019999996,3.2903119168892845,4.497047196272742,-5.809142990314028,-3.842375067243693,5.333333334000001,7.000000001,5.333333334000001,7.000000001,63,110,2,47,737639.101811082,34669037.78512085,0
1218,3,3,0,2,2,0.7200000006,0.8600000007999999,3.2903119168892845,4.497047196272742,-5.809142990314028,-3.842375067243693,5.333333334000001,7.000000001,5.333333334000001,7.000000001,70,110,2,40,737639.101811082,29505564.07244328,0
1219,4,3,0,2,2,0.8600000007999999,1.000000001,3.2903119168892845,4.497047196272742,-5.809142990314028,-3.842375067243693,5.333333334000001,7.000000001,5.333333334000001,7.000000001,63,110,2,47,737639.101811082,34669037.78512085,0
1220,0,4,0,2,2,0.3,0.44000000019999996,4.497047196272742,5.703782475656201,-5.809142990314028,-3.842375067243693,5.333333334000001,7.000000001,5.333333334000001,7.000000001,90,110,2,20,737639.101811082,14752782.03622164,0
1222,2,4,0,2,2,0.5800000004,0.7200000006,4.497047196272742,5.703782475656201,-5.809142990314028,-3.842375067243693,5.333333334000001,7.000000001,5.333333334000001,7.000000001,95,110,2,15,737639.101811082,11064586.52716623,0
1223,3,4,0,2,2,0.7200000006,0.8600000007999999,4.497047196272742,5.703782475656201,-5.809142990314028,-3.842375067243693,5.333333334000001,7.000000001,5.333333334000001,7.000000001,61,110,2,49,737639.101811082,36144315.988743015,0
1224,4,4,0,2,2,0.8600000007999999,1.000000001,4.497047196272742,5.703782475656201,-5.809142990314028,-3.842375067243693,5.333333334000001,7.000000001,5.333333334000001,7.000000001,43,110,2,67,737639.101811082,49421819.82134249,0
1225,0,0,1,2,2,0.3,0.44000000019999996,-0.3298939212610904,0.8768413581223679,-3.842375067243693,-1.8756071441733577,5.333333334000001,7.000000001,5.333333334000001,7.000000001,0,165,3,165,737639.101811082,121710451.79882853,0
1226,1,0,1,2,2,0.44000000019999996,0.5800000004,-0.3298939212610904,0.8768413581223679,-3.842375067243693,-1.8756071441733577,5.333333334000001,7.000000001,5.333333334000001,7.000000001,12,165,3,153,737639.101811082,112858782.57709554,0
1229,4,0,1,2,2,0.8600000007999999,1.000000001,-0.3298939212610904,0.8768413581223679,-3.842375067243693,-1.8756071441733577,5.333333334000001,7.000000001,5.333333334000001,7.000000001,10,165,3,155,737639.101811082,114334060.7807177,0
1230,0,1,1,2,2,0.3,0.44000000019999996,0.8768413581223679,2.0835766375058262,-3.842375067243693,-1.8756071441733577,5.333333334000001,7.000000001,5.333333334000001,7.000000001,62,165,3,103,737639.101811082,75976827.48654145,0
1231,1,1,1,2,2,0.44000000019999996,0.5800000004,0.8768413581223679,2.0835766375058262,-3.842375067243693,-1.8756071441733577,5.333333334000001,7.000000001,5.333333334000001,7.000000001,73,165,3,92,737639.101811082,67862797.36661954,0
1232,2,1,1,2,2,0.5800000004,0.7200000006,0.8768413581223679,2.0835766375058262,-3.842375067243693,-1.8756071441733577,5.333333334000001,7.000000001,5.333333334000001,7.000000001,68,165,3,97,737639.101811082,71550992.87567495,0
1233,3,1,1,2,2,0.7200000006,0.8600000007999999,0.8768413581223679,2.0835766375058262,-3.842375067243693,-1.8756071441733577,5.333333334000001,7.000000001,5.333333334000001,7.000000001,54,165,3,111,737639.101811082,81877940.3010301,0
1238,3,2,1,2,2,0.7200000006,0.8600000007999999,2.0835766375058262,3.2903119168892845,-3.842375067243693,-1.8756071441733577,5.333333334000001,7.000000001,5.333333334000001,7.000000001,97,110,2,13,737639.101811082,9589308.323544066,0
1239,4,2,1,2,2,0.8600000007999999,1.000000001,2.0835766375058262,3.2903119168892845,-3.842375067243693,-1.8756071441733577,5.333333334000001,7.000000001,5.333333334000001,7.000000001,78,110,2,32,737639.101811082,23604451.257954624,0
1241,1,3,1,2,2,0.44000000019999996,0.5800000004,3.2903119168892845,4.497047196272742,-3.842375067243693,-1.8756071441733577,5.333333334000001,7.000000001,5.333333334000001,7.000000001,83,110,2,27,737639.101811082,19916255.748899214,0
1242,2,3,1,2,2,0.5800000004,0.7200000006,3.2903119168892845,4.497047196272742,-3.842375067243693,-1.8756071441733577,5.333333334000001,7.000000001,5.333333334000001,7.000000001,81,110,2,29,737639.101811082,21391533.952521376,0
1244,4,3,1,2,2,0.8600000007999999,1.000000001,3.2903119168892845,4.497047196272742,-3.842375067243693,-1.8756071441733577,5.333333334000001,7.000000001,5.333333334000001,7.000000001,68,110,2,42,737639.101811082,30980842.276065443,0
1248,3,4,1,2,2,0.7200000006,0.8600000007999999,4.497047196272742,5.703782475656201,-3.842375067243693,-1.8756071441733577,5.333333334000001,7.000000001,5.333333334000001,7.000000001,60,110,2,50,737639.101811082,36881955.090554096,0
1249,4,4,1,2,2,0.8600000007999999,1.000000001,4.497047196272742,5.703782475656201,-3.842375067243693,-1.8756071441733577,5.333333334000001,7.000000001,5.333333334000001,7.000000001,45,110,2,65,737639.101811082,47946541.61772033,0
1251,1,0,2,2,2,0.44000000019999996,0.5800000004,-0.3298939212610904,0.8768413581223679,-1.8756071441733577,0.09116077889697749,5.333333334000001,7.000000001,5.333333334000001,7.000000001,30,165,3,135,737639.101811082,99581278.74449606,0
1252,2,0,2,2,2,0.5800000004,0.7200000006,-0.3298939212610904,0.8768413581223679,-1.8756071441733577,0.09116077889697749,5.333333334000001,7.000000001,5.333333334000001,7.000000001,34,165,3,131,737639.101811082,96630722.33725174,0
1254,4,0,2,2,2,0.8600000007999999,1.000000001,-0.3298939212610904,0.8768413581223679,-1.8756071441733577,0.09116077889697749,5.333333334000001,7.000000001,5.333333334000001,7.000000001,20,165,3,145,737639.101811082,106957669.76260689,0
1256,1,1,2,2,2,0.44000000019999996,0.5800000004,0.8768413581223679,2.0835766375058262,-1.8756071441733577,0.09116077889697749,5.333333334000001,7.000000001,5.333333334000001,7.000000001,89,165,3,76,737639.101811082,56060571.73764223,0
1259,4,1,2,2,2,0.8600000007999999,1.000000001,0.8768413581223679,2.0835766375058262,-1.8756071441733577,0.09116077889697749,5.333333334000001,7.000000001,5.333333334000001,7.000000001,65,165,3,100,737639.101811082,73763910.18110819,0
1264,4,2,2,2,2,0.8600000007999999,1.000000001,2.0835766375058262,3.2903119168892845,-1.8756071441733577,0.09116077889697749,5.333333334000001,7.000000001,5.333333334000001,7.000000001,98,110,2,12,737639.101811082,8851669.221732983,0
1266,1,3,2,2,2,0.44000000019999996,0.5800000004,3.2903119168892845,4.497047196272742,-1.8756071441733577,0.09116077889697749,5.333333334000001,7.000000001,5.333333334000001,7.000000001,105,110,2,5,737639.101811082,3688195.50905541,0
1267,2,3,2,2,2,0.5800000004,0.7200000006,3.2903119168892845,4.497047196272742,-1.8756071441733577,0.09116077889697749,5.333333334000001,7.000000001,5.333333334000001,7.000000001,96,110,2,14,737639.101811082,10326947.425355148,0
1269,4,3,2,2,2,0.8600000007999999,1.000000001,3.2903119168892845,4.497047196272742,-1.8756071441733577,0.09116077889697749,5.333333334000001,7.000000001,5.333333334000001,7.000000001,55,110,2,55,737639.101811082,40570150.59960951,0
1273,3,4,2,2,2,0.7200000006,0.8600000007999999,4.497047196272742,5.703782475656201,-1.8756071441733577,0.09116077889697749,5.333333334000001,7.000000001,5.333333334000001,7.000000001,77,110,2,33,737639.101811082,24342090.359765705,0
1274,4,4,2,2,2,0.8600000007999999,1.000000001,4.497047196272742,5.703782475656201,-1.8756071441733577,0.09116077889697749,5.333333334000001,7.000000001,5.333333334000001,7.000000001,70,110,2,40,737639.101811082,29505564.07244328,0
1278,3,0,3,2,2,0.7200000006,0.8600000007999999,-0.3298939212610904,0.8768413581223679,0.09116077889697749,2.0579287019673123,5.333333334000001,7.000000001,5.333333334000001,7.000000001,41,110,2,69,737639.101811082,50897098.02496466,0
1279,4,0,3,2,2,0.8600000007999999,1.000000001,-0.3298939212610904,0.8768413581223679,0.09116077889697749,2.0579287019673123,5.333333334000001,7.000000001,5.333333334000001,7.000000001,29,110,2,81,737639.101811082,59748767.24669764,0
1281,1,1,3,2,2,0.44000000019999996,0.5800000004,0.8768413581223679,2.0835766375058262,0.09116077889697749,2.0579287019673123,5.333333334000001,7.000000001,5.333333334000001,7.000000001,79,110,2,31,737639.101811082,22866812.156143542,0
1283,3,1,3,2,2,0.7200000006,0.8600000007999999,0.8768413581223679,2.0835766375058262,0.09116077889697749,2.0579287019673123,5.333333334000001,7.000000001,5.333333334000001,7.000000001,42,110,2,68,737639.101811082,50159458.92315357,0
1301,1,0,4,2,2,0.44000000019999996,0.5800000004,-0.3298939212610904,0.8768413581223679,2.0579287019673123,4.024696625037647,5.333333334000001,7.000000001,5.333333334000001,7.000000001,29,110,2,81,737639.101811082,59748767.24669764,0
1302,2,0,4,2,2,0.5800000004,0.7200000006,-0.3298939212610904,0.8768413581223679,2.0579287019673123,4.024696625037647,5.333333334000001,7.000000001,5.333333334000001,7.000000001,24,110,2,86,737639.101811082,63436962.75575305,0
1303,3,0,4,2,2,0.7200000006,0.8600000007999999,-0.3298939212610904,0.8768413581223679,2.0579287019673123,4.024696625037647,5.333333334000001,7.000000001,5.333333334000001,7.000000001,29,110,2,81,737639.101811082,59748767.24669764,0
1308,3,1,4,2,2,0.7200000006,0.8600000007999999,0.8768413581223679,2.0835766375058262,2.0579287019673123,4.024696625037647,5.333333334000001,7.000000001,5.333333334000001,7.000000001,73,110,2,37,737639.101811082,27292646.767010033,0
1309,4,1,4,2,2,0.8600000007999999,1.000000001,0.8768413581223679,2.0835766375058262,2.0579287019673123,4.024696625037647,5.333333334000001,7.000000001,5.333333334000001,7.000000001,79,110,2,31,737639.101811082,22866812.156143542,0
1326,1,0,5,2,2,0.44000000019999996,0.5800000004,-0.3298939212610904,0.8768413581223679,4.024696625037647,5.991464548107982,5.333333334000001,7.000000001,5.333333334000001,7.000000001,31,110,2,79,737639.101811082,58273489.04307548,0
1327,2,0,5,2,2,0.5800000004,0.7200000006,-0.3298939212610904,0.8768413581223679,4.024696625037647,5.991464548107982,5.333333334000001,7.000000001,5.333333334000001,7.000000001,25,110,2,85,737639.101811082,62699323.65394197,0
1328,3,0,5,2,2,0.7200000006,0.8600000007999999,-0.3298939212610904,0.8768413581223679,4.024696625037647,5.991464548107982,5.333333334000001,7.000000001,5.333333334000001,7.000000001,1,110,2,109,737639.101811082,80402662.09740794,0
1334,4,1,5,2,2,0.8600000007999999,1.000000001,0.8768413581223679,2.0835766375058262,4.024696625037647,5.991464548107982,5.333333334000001,7.000000001,5.333333334000001,7.000000001,106,110,2,4,737639.101811082,2950556.407244328,0
