cell_id,n,eta,sigma_y,width,height,x_01,x_02,x_03,x_04,x_05,x_06,x_07,x_08,sim_seconds
6,0.5508068241006143,3.0845529274967705,0.0033433714043052034,3.186541215687539,2.3473878834430795,1.205298662185669,3.8013360500335693,6.347627639770508,8.041738510131836,8.755643844604492,8.955044746398926,9.107151985168457,9.27364730834961,2.8782641887664795
6,0.46089691007791367,4.9845423330574885,0.009475686154135018,2.85477834746037,2.769902640920885,1.2407386302947998,4.016081809997559,6.93227481842041,9.021907806396484,9.982525825500488,10.136296272277832,10.157489776611328,10.202778816223145,2.9812753200531006
6,0.5770641445744039,3.0101538345594196,0.003903504998188478,2.8485995749230453,2.4927880744399933,1.2102062702178955,3.8301942348480225,6.397733688354492,8.081761360168457,8.785244941711426,8.983838081359863,9.124150276184082,9.265531539916992,2.7815675735473633
6,0.4818395451349745,6.745199861693407,0.015908072862825653,3.20652262148152,3.5833275842805286,1.2798190116882324,4.201840400695801,7.289667129516602,9.568578720092773,10.693089485168457,10.97885513305664,11.04094409942627,11.125535011291504,3.840301990509033
6,0.4683691809410824,3.898016448973544,0.007876580229000686,2.1269513462153355,2.622419407717681,1.1908516883850098,3.9039900302886963,6.789891242980957,8.889227867126465,9.888317108154297,10.04439926147461,10.052627563476562,10.06049919128418,2.517697334289551
6,0.4642552763243243,4.701234551922252,0.008694309499521128,3.4778135637960617,2.9924402081864008,1.2848246097564697,4.187105178833008,7.263205528259277,9.543230056762695,10.631391525268555,10.814699172973633,10.834211349487305,10.886726379394531,3.5826048851013184
6,0.5085002797854803,3.430066536584193,0.009096218514070447,2.8944813080385625,2.7988649573569524,1.2557873725891113,4.074155330657959,7.05737829208374,9.205190658569336,10.228559494018555,10.399982452392578,10.418689727783203,10.450372695922852,3.087327480316162
6,0.5522695845475548,4.537156730654236,0.013548328692022292,2.9909697363241827,2.9616492513200914,1.2436652183532715,3.985804557800293,6.741090774536133,8.584290504455566,9.380311965942383,9.60069751739502,9.722076416015625,9.86811637878418,3.512233018875122
6,0.5708951158592731,6.319071782242678,0.013165591630633104,3.652646844552474,2.8519927496347948,1.2094440460205078,3.7566843032836914,6.094683647155762,7.517474174499512,8.123125076293945,8.423474311828613,8.71896743774414,9.014863014221191,3.689659833908081
6,0.45870452345759666,2.6927519912231497,0.017783190501848876,2.9425554480983505,2.512139547122113,1.2534542083740234,4.081964015960693,7.160271644592285,9.568046569824219,10.762474060058594,10.850301742553711,10.857246398925781,10.863192558288574,2.9274377822875977
6,0.5528821150949477,2.755341237486662,0.012020758218878118,2.4389984188645935,3.4677957922270632,1.2673132419586182,4.218201637268066,7.537062168121338,10.104795455932617,11.452964782714844,11.737651824951172,11.75042724609375,11.759716033935547,3.1719465255737305
6,0.5546840181177166,5.275010621141124,0.005550080711661034,2.587435660481739,2.822397241649258,1.1941301822662354,3.7907092571258545,6.29610538482666,7.876911163330078,8.515483856201172,8.711977005004883,8.829927444458008,8.930452346801758,2.9185051918029785
6,0.5636098469511617,2.906677387828553,0.0040030178768055355,3.03385205969901,3.0052867100080496,1.2811381816864014,4.173245429992676,7.240190505981445,9.446976661682129,10.504717826843262,10.73978328704834,10.781327247619629,10.8538818359375,3.383993625640869
6,0.504743675921438,5.024622616677055,0.0153116696618108,3.4999394409991256,2.35730441494397,1.1857726573944092,3.694749593734741,6.079954147338867,7.593208312988281,8.205217361450195,8.422174453735352,8.62022876739502,8.824458122253418,3.1239686012268066
